51369570216,age,79,160
51369638370,cac,55,298
51369657744,gce,184,71
51369658876,geg,72,5
51369662775,gad,225,5
51369688306,ceg,63,182
51369695567,bfg,265,88
51369706093,ggd,144,34
51369706238,cbd,56,148
51369714169,dcf,204,101
51369714713,ccb,211,39
51369735266,cgg,193,11
51369776018,ggg,174,131
51369788940,cag,247,285
51369796456,gdf,97,178
51369810855,fbb,63,523
51369824882,dca,165,181
51369825842,afg,226,234
51369830263,ffe,67,30
51369843949,ddc,3,94
51369846785,bcd,144,197
51369862766,bfd,177,62
51369869892,eba,58,350
51369908799,aag,37,38
51369918886,dbb,249,346
51369936777,gcf,169,226
51369952015,ebg,254,200
51369958642,gga,52,283
51369959077,eeg,213,165
51369979385,gaa,162,22
51370003957,gfd,258,37
51370054380,cde,19,128
51370062221,bff,109,119
51370063960,cfa,153,5
51370078381,gaf,184,135
51370083140,aad,196,71
51370093566,bgc,136,78
51370108293,ead,188,47
51370136263,ffd,198,9
51370145081,ccc,123,108
51370146453,eag,248,5
51370156611,bgf,238,134
51370171547,ebb,160,238
51370187320,bgb,46,171
51370219477,beb,9,138
51370241833,cfe,181,215
51370258864,bbb,150,59
51370260527,dgc,182,173
51370271974,bcc,190,195
51370278467,cfc,261,287
51370294862,edc,203,118
51370312605,dbc,218,150
51370326020,aec,44,5
51370328179,dfa,83,58
51370333018,efg,165,358
51370335627,eea,91,90
51370338947,cef,11,116
51370410737,fbe,108,64
51370416992,daf,217,73
51370450730,aca,56,281
51370461572,abf,56,5
51370507766,gcb,272,67
51370545059,dab,176,26
51370550145,eeb,52,93
51370552871,bef,183,253
51370584860,aed,156,20
51370587304,fga,120,117
51370611848,eeg,231,156
51370694279,edb,256,42
51370707453,abc,10,16
51370708780,fdf,261,42
51370746488,abg,62,216
51370768999,ecf,295,17
51370776000,cfb,125,210
51370780858,fcf,278,105
51370785067,agd,262,98
51370790311,aeg,237,128
51370800107,gad,34,5
51370815777,cga,179,120
51370823629,bab,288,181
51370838601,fba,87,33
51370851308,bee,193,180
51370867911,fbd,271,198
51370919468,eda,252,38
51370926612,dga,278,94
51370958790,bcc,93,156
51370968808,bdg,50,251
51370968866,cfg,113,48
51370981077,ecb,296,143
51370991533,fgf,109,88
51370996397,cgb,163,184
51371016356,cdd,213,82
51371030539,ege,11,96
51371045777,gfc,186,285
51371061412,fff,73,42
51371064653,gdb,50,83
51371080070,eec,1,231
51371091128,eaa,188,135
51371100539,fdd,131,186
51371105723,eea,123,80
51371110276,dbc,3,144
51371120716,efb,77,116
51371128849,gbg,289,79
51371132985,fac,266,111
51371136384,acg,138,42
51371138296,fgc,270,9
51371158988,cea,74,65
51371161069,bfc,113,40
51371171560,bec,285,16
51371177691,ggc,120,69
51371183543,fad,176,159
51371196389,gbd,201,75
51371198676,ged,31,75
51371270679,gbb,158,322
51371319447,fge,33,356
51371354585,ddg,102,74
51371374763,bgf,286,136
51371381155,bfd,156,51
51371399951,bce,296,110
51371407513,abe,47,51
51371413902,ced,231,105
51371429886,gga,281,271
51371476092,dff,61,5
51371483958,adf,17,54
51371507143,cab,105,338
51371513807,aea,80,61
51371513969,dge,151,119
51371518916,bfa,248,168
51371520988,beg,96,57
51371541204,dcf,167,82
51371541642,ecg,2,288
51371594180,bff,110,97
51371607404,fab,279,157
51371663636,cee,210,127
51371682764,eba,97,413
51371683849,ddd,62,321
51371702116,cca,8,45
51371725799,aea,230,58
51371736734,gbe,91,376
51371741251,gba,98,192
51371771574,cdg,108,85
51371778742,edg,7,98
51371820181,bed,255,104
51371828845,ccf,190,102
51371841584,cbc,44,196
51371843673,eae,22,233
51371845832,ccd,58,129
51371854427,bgg,28,32
51371871715,gcf,215,180
51371874751,faa,199,141
51371877185,fbc,230,84
51371926733,fec,299,145
51371930784,fbe,41,69
51371954978,bcf,278,19
51371956514,dba,49,98
51371960932,caf,194,73
51371968159,ffa,7,98
51371969415,fee,298,121
51371972083,ecf,34,18
51371991118,bbe,91,9
51372002148,def,7,8
51372007131,bgd,40,84
51372012603,agf,206,90
51372020129,fdg,81,189
51372021773,feg,234,170
51372037437,geb,263,149
51372038567,ecg,154,316
51372067045,bcb,272,127
51372075062,dcb,246,198
51372125030,dbb,182,377
51372127349,bga,152,5
51372162607,egd,3,92
51372174022,bba,135,202
51372174057,fda,127,305
51372176884,gbb,166,379
51372181503,bac,139,17
51372195462,dgd,259,68
51372198280,cgd,58,167
51372215121,cbg,8,108
51372235470,egb,59,150
51372237972,eaf,219,281
51372240982,gce,129,63
51372260859,age,152,158
51372264833,gdf,201,172
51372296141,aef,13,274
51372327332,cge,208,281
51372340576,ebf,125,22
51372347321,ceb,61,143
51372421952,dac,267,22
51372422070,abb,112,67
51372447920,abf,23,5
51372448823,bbc,191,81
51372461924,gge,88,241
51372511478,cee,75,144
51372520129,edg,272,115
51372522485,eff,91,17
51372527033,ffd,151,10
51372537049,gca,182,427
51372541121,ebb,166,207
51372567217,cba,150,74
51372579945,ebe,206,128
51372585989,fcd,141,16
51372607028,eca,226,151
51372617096,ega,73,5
51372624819,gdb,291,69
51372655522,bda,208,76
51372660857,ggc,219,69
51372667111,feb,99,86
51372668545,bcg,166,5
51372677367,ffg,206,121
51372700570,gfg,182,95
51372702019,edb,272,40
51372704101,gcd,19,182
51372731965,gca,242,397
51372732239,baf,202,173
51372756060,ecb,142,135
51372756437,gcd,88,185
51372798465,bba,78,199
51372800023,cgb,60,198
51372826338,abd,148,232
51372828048,dda,114,71
51372836976,baa,165,126
51372838737,dga,71,81
51372861022,dbc,179,139
51372872370,afe,272,28
51372884910,dcc,245,254
51372891734,afd,172,317
51372906519,ced,12,108
51372921926,ddb,28,99
51372925317,ecb,163,143
51372934791,acg,102,45
51372938323,eee,48,30
51372951571,aef,93,317
51372952925,adc,81,30
51372960375,bae,235,109
51372964830,gfe,214,160
51372967934,dbf,4,176
51372968868,bcb,249,138
51372986025,cgc,64,167
51373025617,fgg,267,224
51373049197,fcc,91,294
51373059273,fdf,171,44
51373070395,bed,10,91
51373099741,bgf,222,133
51373105215,aba,60,5
51373108529,cae,72,289
51373119738,egc,223,6
51373126165,gbc,230,76
51373139198,gea,226,70
51373142389,gag,237,231
51373185018,ege,58,79
51373189734,adb,170,66
51373199764,eca,207,154
51373224608,bbb,160,60
51373226330,eba,239,338
51373237936,dfg,231,27
51373249935,dfb,54,239
51373295889,aaa,251,108
51373320175,gcc,20,78
51373369335,gff,92,106
51373371952,eeb,59,98
51373382856,edf,59,239
51373391322,abc,286,16
51373401137,fgc,5,10
51373401443,age,104,140
51373418815,fda,256,301
51373434718,agb,4,176
51373445815,bdg,85,218
51373460205,fag,234,283
51373511680,dbf,186,176
51373515934,gae,197,246
51373528585,fea,56,49
51373535718,fgb,161,324
51373551676,dgc,45,160
51373584367,ege,141,90
51373597082,fde,6,271
51373603416,aed,259,19
51373603469,ggb,215,224
51373658912,efa,2,166
51373667262,dba,218,105
51373671643,dfc,57,62
51373693118,aac,76,209
51373704957,bgb,283,160
51373712599,egf,219,206
51373741554,cgg,279,12
51373743772,dcd,1,337
51373799762,gdc,81,39
51373807377,baa,82,108
51373837136,dag,239,123
51373837638,efg,254,354
51373845561,afb,255,161
51373851543,gdf,171,141
51373854365,aab,115,189
51373952650,fad,89,160
51373955345,gca,155,381
51373967098,aea,263,62
51374006280,fcb,295,410
51374015608,ece,99,410
51374021348,bad,193,323
51374049279,afg,98,205
51374073627,bba,108,197
51374082068,eed,151,35
51374096285,adf,176,57
51374124761,fac,9,122
51374139287,ded,150,151
51374145995,cbc,297,188
51374149794,cad,211,56
51374149996,aaf,26,211
51374162822,dgg,174,429
51374194602,fgf,21,86
51374202200,efd,247,223
51374234020,ebd,197,46
51374234081,fef,67,35
51374240806,dbc,280,127
51374319408,ecc,106,84
51374319889,dfe,207,161
51374335457,fae,285,34
51374342317,ddf,174,56
51374366340,fcb,115,373
51374376255,gab,120,154
51374382549,eeb,166,81
51374407099,aee,201,279
51374443020,cge,232,292
51374478363,ccf,141,89
51374496937,eae,247,237
51374502965,dgd,114,63
51374581136,acg,161,36
51374584853,aeb,110,110
51374628252,bag,73,33
51374630969,gde,263,207
51374642257,bbg,223,13
51374642977,dad,62,219
51374657843,ceg,226,212
51374673228,cef,204,134
51374679263,gfe,41,177
51374699823,bfe,281,219
51374709337,ade,154,73
51374713488,bgb,96,171
51374715447,eef,296,103
51374720786,gac,195,228
51374750601,afa,211,115
51374766327,bde,229,236
51374794682,bge,245,70
51374837796,cda,53,33
51374862534,dcc,166,254
51374873306,dgf,148,165
51374909200,fbf,260,93
51374922399,deb,77,70
51374923813,bdd,207,372
51374934702,aae,111,378
51374937402,efa,233,146
51374948214,aec,236,5
51374954441,agc,171,203
51374956378,daf,222,71
51374958621,dec,195,105
51374978169,dbe,264,23
51374985705,eeb,128,70
51375024213,cce,20,10
51375039414,add,242,244
51375089263,caa,202,129
51375102877,ccg,247,63
51375125622,bdb,36,31
51375130396,fgf,130,100
51375147625,gfg,233,93
51375162163,cdc,292,144
51375166744,fbb,289,549
51375196938,fda,261,352
51375225293,gfc,32,324
51375232599,dea,35,84
51375232796,ffc,132,84
51375241609,fff,5,36
51375271295,ega,262,5
51375294194,agg,80,73
51375297270,ecd,74,319
51375300081,egd,192,74
51375330433,efc,81,129
51375342010,cdd,101,75
51375433342,bea,99,105
51375444684,cfe,21,182
51375445319,bfb,28,90
51375450992,ada,276,8
51375456827,cbc,114,167
51375463095,cdb,231,164
51375469331,aga,34,32
51375476288,gba,233,165
51375515677,bgb,139,189
51375571264,acd,74,157
51375582833,fac,243,107
51375609107,fcf,74,105
51375610376,bfc,257,32
51375619333,fce,152,80
51375626591,cec,165,114
51375635189,agb,243,174
51375644642,acd,127,175
51375645544,gaf,125,126
51375661681,fgb,91,362
51375670069,feg,226,161
51375674479,gdf,188,138
51375686877,efb,165,113
51375692591,deg,161,301
51375713178,acc,34,298
51375716300,fed,102,157
51375721879,dbe,84,19
51375723970,adg,47,178
51375725293,bbc,75,71
51375734912,bbf,264,100
51375735590,afc,67,93
51375762254,ebc,159,248
51375762679,fdc,110,304
51375766578,fde,234,235
51375768355,eac,270,67
51375794143,cad,260,64
51375796126,ddc,19,87
51375843682,ace,174,60
51375860645,fae,242,40
51375863494,ged,226,66
51375882236,dac,134,19
51375918739,ede,213,213
51375955941,cgf,10,242
51375965258,dgb,287,210
51375967267,afb,94,135
51375973921,fcg,81,161
51375985108,dde,264,73
51376000584,def,116,7
51376009556,fdb,266,55
51376025309,fea,131,44
51376041052,fcf,125,101
51376060114,eaf,158,250
51376068869,eab,146,144
51376087418,bgc,89,68
51376093027,fgg,51,253
51376121736,gaa,187,20
51376134738,ffb,157,100
51376147336,gea,253,70
51376149644,fde,108,204
51376154237,gef,219,117
51376158168,cae,282,286
51376160141,fbf,148,105
51376191085,cea,81,63
51376199167,cfd,263,105
51376203558,adf,148,53
51376237750,bca,179,28
51376258845,ffe,95,27
51376265390,gcc,129,76
51376266991,gbd,122,79
51376277932,aff,142,169
51376295207,gee,39,48
51376311425,dab,190,27
51376319447,fdc,83,328
51376320665,cda,271,26
51376321744,aga,133,29
51376331910,bda,129,75
51376338526,fgd,142,70
51376342524,bfc,135,32
51376353083,bcg,125,5
51376472510,cfa,205,5
51376493583,gfb,110,154
51376497533,bbd,161,98
51376504348,dbb,239,301
51376520354,cbe,164,112
51376523076,fcd,88,13
51376523914,ceb,199,164
51376526787,faf,209,87
51376529469,cdd,112,83
51376532448,ead,198,45
51376541086,bgf,65,110
51376549300,dee,252,34
51376565701,dcg,87,328
51376565836,efe,140,196
51376584476,gge,152,262
51376588821,gcb,218,62
51376598629,cdg,118,93
51376599572,fca,53,102
51376600329,cbb,82,308
51376606297,bba,150,226
51376632856,afb,170,152
51376642714,dcb,247,219
51376647934,cgb,182,168
51376679460,bdd,184,364
51376681469,abg,115,241
51376686762,eea,274,88
51376716907,acb,217,233
51376730301,bff,113,105
51376745389,dad,122,243
51376773170,gec,115,225
51376776880,feb,33,99
51376780377,eff,243,13
51376781696,eec,187,237
51376793126,efc,175,104
51376815238,daa,120,76
51376815495,afg,37,168
51376820813,eae,93,260
51376827414,bga,24,5
51376828233,ece,204,434
51376832623,cbf,279,26
51376874645,edb,56,42
51376883054,adc,189,30
51376891131,gee,141,38
51376896881,ddf,48,57
51376906697,ebe,148,129
51376920015,aca,166,264
51376934219,geg,163,5
51376942377,acf,66,106
51376949300,baa,158,106
51376967721,cff,223,149
51377020163,fdf,83,35
51377046929,gda,272,119
51377057457,bdf,46,330
51377084732,fbb,298,505
51377096442,edc,101,123
51377106175,fdb,144,47
51377110323,ddb,290,117
51377114168,eec,272,255
51377119838,bee,10,165
51377144655,gdd,27,184
51377147251,eag,181,5
51377161595,ada,14,6
51377164955,fdf,114,35
51377199051,gdf,150,132
51377201959,ebf,191,22
51377247492,fge,250,320
51377247589,gdf,113,142
51377258242,gbf,42,5
51377259618,ded,209,125
51377265021,eba,129,321
51377270795,aad,142,80
51377369582,egg,173,64
51377381155,eeg,62,185
51377427947,ade,182,58
51377430147,abc,70,14
51377432077,dfc,67,50
51377447538,gcc,154,72
51377448087,ccb,118,46
51377461615,ggg,244,107
51377464254,abg,276,226
51377465659,age,161,144
51377483205,dgc,122,169
51377530242,gfd,219,40
51377574006,ggf,45,42
51377582785,eaa,98,156
51377592847,eaa,74,159
51377593908,beb,175,111
51377607326,aab,178,151
51377609580,aca,239,227
51377619529,ccc,206,117
51377633147,edd,259,325
51377635280,fba,43,31
51377649137,ace,85,48
51377676839,fab,151,183
51377678692,gff,152,115
51377699937,add,35,261
51377702620,fbg,72,65
51377709116,ebe,119,150
51377714805,dbd,203,50
51377715833,dbf,257,146
51377734942,ebg,126,214
51377744006,dce,282,269
51377756169,cbg,207,90
51377759057,dca,123,153
51377800356,cgg,251,14
51377844203,bfd,101,54
51377847934,fef,203,30
51377880577,bac,101,14
51377892024,cgf,244,196
51377911563,fgb,182,293
51377921408,dge,144,135
51377926509,aea,46,73
51377933143,ceg,21,218
51377941751,dgf,41,148
51377941968,fef,157,30
51377957568,dfd,93,273
51377960460,eab,160,162
51377963945,dac,31,22
51378011480,gdg,155,238
51378016728,ddf,296,64
51378050188,gbb,186,451
51378076820,gca,119,320
51378097830,bdc,266,74
51378103210,cdb,46,186
51378119083,gcg,256,143
51378124382,dde,67,63
51378144631,aad,279,70
51378147783,ccc,121,118
51378176871,caa,82,134
51378177530,ecd,260,376
51378199489,bbc,210,81
51378218881,gcf,14,165
51378237957,dac,253,20
51378275963,fgg,167,270
51378277251,bac,4,15
51378313469,cca,193,52
51378316790,egg,285,65
51378326184,dbg,147,66
51378327673,dcd,222,380
51378331888,dgf,140,134
51378361701,eee,118,25
51378398693,dab,239,26
51378405951,fbb,95,464
51378425611,cdf,3,149
51378431660,eda,197,34
51378471554,abf,53,5
51378485407,bee,110,174
51378497486,cac,102,250
51378505015,gfa,132,137
51378521198,cfb,173,228
51378557585,fda,102,376
51378578384,fad,149,134
51378578661,bcd,53,230
51378605296,fbd,73,160
51378605530,eag,67,5
51378611414,ceb,288,172
51378613081,faa,189,159
51378636300,bde,276,257
51378641138,eaf,84,225
51378649845,gad,118,5
51378663500,cab,150,371
51378675585,gcg,80,134
51378690650,ecb,156,120
51378692283,faa,258,168
51378703474,eab,212,170
51378712826,deb,58,81
51378717320,cde,112,110
51378723587,fde,160,210
51378733618,dae,293,304
51378736369,beb,107,117
51378737248,dad,184,286
51378768317,gga,69,298
51378784752,gfg,198,102
51378786672,abe,211,55
51378807385,bce,128,90
51378814515,gge,165,288
51378862315,ggf,41,35
51378882613,dce,228,271
51378889333,ecf,194,17
51378891295,dga,45,64
51378904184,bgd,200,82
51378914655,efd,286,220
51378964781,cfc,107,241
51378970169,ffe,229,28
51378970263,fgc,215,8
51378975186,ggd,259,29
51378975746,fce,167,85
51378988633,fea,157,46
51378993992,ggc,41,71
51378996819,baf,273,162
51379010392,bab,280,181
51379018288,eeb,136,71
51379035660,fda,241,364
51379054124,gbf,151,5
51379062114,ace,99,44
51379065674,afe,57,26
51379066875,cae,125,257
51379073776,cea,173,66
51379095256,fee,98,130
51379120811,bca,206,28
51379122653,bfg,79,102
51379123682,fbc,234,84
51379145748,cag,13,259
51379148685,eff,128,11
51379166943,bde,150,244
51379171937,cge,295,309
51379204988,bef,47,207
51379207747,aed,163,19
51379210664,bbc,267,68
51379211396,fdg,286,177
51379219137,bgd,159,68
51379220148,gea,175,68
51379220614,caa,168,154
51379225925,feg,277,157
51379257656,efc,215,97
51379271948,ebe,94,170
51379293430,aag,255,41
51379299448,cbd,223,121
51379312865,aef,63,288
51379335697,cgd,220,180
51379352686,eef,162,111
51379358668,fcc,271,314
51379369384,beb,240,139
51379387700,dbf,165,138
51379397403,egf,39,177
51379404070,eaf,267,200
51379451969,bdf,238,366
51379453387,ecg,276,350
51379453497,fbg,109,65
51379457519,geg,164,5
51379511516,ebf,166,24
51379519586,cga,19,130
51379524612,dfa,201,56
51379532531,ede,61,225
51379541792,adc,193,25
51379543798,aeg,23,116
51379554495,bdg,128,200
51379580689,fga,230,139
51379602773,ffb,121,84
51379699055,fge,271,268
51379717567,dgb,142,180
51379723379,bca,74,26
51379725989,bgb,226,153
51379756208,aga,92,28
51379778260,cfg,73,42
51379822386,feb,227,95
51379825445,cgc,202,133
51379852090,geg,114,5
51379862987,dbb,265,343
51379864163,eac,118,58
51379885936,gdb,237,76
51379888640,bec,243,17
51379939664,gbd,24,92
51379945348,bgd,142,72
51379956908,acd,53,147
51379964840,ebe,118,147
51379989323,ffe,222,23
51380026765,ddd,274,372
51380053605,dcc,117,254
51380054507,fac,125,102
51380061512,ecc,20,73
51380098229,ffe,93,25
51380113684,ceg,232,233
51380121438,fdd,56,189
51380141572,gbg,264,80
51380198739,cba,79,87
51380201869,gab,244,157
51380204267,gba,215,161
51380224329,bdc,224,76
51380236200,fff,295,35
51380249807,deb,101,65
51380281287,eca,115,169
51380283402,edd,6,308
51380288234,cfg,49,36
51380324543,aeg,162,106
51380330192,gga,35,262
51380335207,gag,40,221
51380350824,gbf,67,5
51380396637,eba,143,340
51380422585,bcb,71,120
51380424475,fcb,146,313
51380440583,ddf,201,71
51380447117,efg,20,307
51380461312,adb,255,61
51380473083,dgg,136,446
51380488750,cae,265,210
51380497305,fec,26,129
51380538242,bcc,147,131
51380549909,ggb,70,188
51380565973,aac,178,248
51380577254,eec,144,267
51380583619,bdd,7,298
51380586567,agd,198,84
51380588038,bbe,190,9
51380588611,dfb,156,284
51380592010,eae,295,291
51380601688,cgd,65,208
51380603158,fag,144,336
51380628643,aba,77,5
51380638827,gda,204,101
51380639841,edg,89,112
51380663912,egb,197,138
51380679472,ega,55,5
51380690955,ffc,245,73
51380692683,cef,65,144
51380723407,acb,239,253
51380751809,ffa,162,116
51380756721,gbb,226,432
51380772263,gdc,242,43
51380776718,cbb,119,329
51380791267,dff,26,5
51380796238,gfa,148,152
51380802658,bcf,210,15
51380809459,caf,92,69
51380827182,aeb,288,115
51380831601,fbe,32,71
51380836946,edf,66,198
51380837739,dbc,191,130
51380847354,ebe,210,148
51380848462,age,129,155
51380857505,bda,32,72
51380907010,adc,24,21
51380909612,agb,50,146
51380928240,dea,177,82
51380961761,bdg,80,174
51380967426,efg,26,331
51380972154,ffe,77,26
51380973332,aaf,267,202
51380984623,gce,63,61
51380984891,bad,160,261
51380990035,geg,207,5
51381014563,bed,70,107
51381023770,ebc,32,277
51381042705,cfg,170,32
51381059063,dba,27,103
51381085705,bff,285,114
51381089911,agf,55,90
51381091603,dda,292,57
51381124146,beg,256,67
51381161384,dcd,133,433
51381180374,ebb,104,194
51381191273,ffa,110,133
51381198391,ccc,142,139
51381200385,bba,72,232
51381205281,cbd,74,133
51381232475,ccd,20,145
51381237503,bga,254,5
51381245207,fgc,18,7
51381249220,ddg,51,66
51381280339,fde,261,195
51381290929,cab,77,404
51381322873,gfc,66,272
51381328637,dcf,181,86
51381352589,abg,154,266
51381353923,fcg,139,185
51381370092,fbf,192,120
51381413194,bfa,19,193
51381423785,eab,181,151
51381450953,ecc,116,58
51381455267,egc,63,5
51381455872,bgg,210,27
51381466186,bbc,66,69
51381486466,dgb,297,160
51381514632,gbe,211,312
51381527344,eec,243,253
51381528941,ccf,8,81
51381543663,efe,265,211
51381569678,abd,39,185
51381572023,gdg,290,204
51381575689,edb,108,44
51381592120,ege,290,92
51381619134,fdb,148,42
51381625267,adg,279,188
51381630565,afd,115,351
51381653741,gff,293,105
51381683797,dca,141,137
51381695196,ffd,150,10
51381700827,ffg,259,124
51381708380,fad,286,108
51381737076,fbg,271,54
51381750349,geb,125,122
51381765307,dae,10,294
51381789218,ffb,19,77
51381803632,gga,153,222
51381812204,dag,95,140
51381815798,gee,69,31
51381827033,deb,179,52
51381827653,dba,92,82
51381849090,cce,178,8
51381857322,fdb,240,45
51381857992,dce,197,314
51381907184,gcd,259,168
51381921098,dce,240,339
51381932665,dgc,150,162
51381934455,abb,273,73
51381979453,dec,1,122
51381984147,aad,29,59
51381985336,efb,225,120
51381985960,gde,295,182
51382011806,bce,13,73
51382044133,gcc,159,60
51382057858,cef,109,133
51382092114,ecd,245,413
51382101400,dfa,80,45
51382118175,cfa,284,5
51382122147,gdf,51,149
51382130176,gbc,183,67
51382146746,fgg,52,253
51382148547,adf,40,49
51382194472,fff,87,38
51382206008,cbc,82,145
51382248184,fee,207,104
51382248355,bbb,241,60
51382248905,bae,295,104
51382257948,aaf,145,181
51382266961,beg,162,71
51382269448,eed,11,33
51382271248,adg,179,165
51382277091,agc,232,211
51382279771,gae,10,238
51382292182,fbb,114,515
51382297096,cfg,184,35
51382305242,bfb,172,82
51382392001,bbd,242,98
51382408703,fgf,296,90
51382412279,cbc,197,166
51382431911,caa,189,158
51382435134,cee,273,155
51382498092,gfe,196,177
51382516868,aec,198,5
51382537478,ecd,277,363
51382546291,bdb,83,25
51382547127,agg,273,83
51382553272,daa,264,88
51382582772,bag,276,38
51382588870,dcg,163,308
51382613164,aea,108,86
51382617407,fdb,279,49
51382632550,efg,259,324
51382632642,cda,237,27
51382653954,gbe,184,371
51382661013,eed,275,33
51382668208,gcg,274,158
51382697282,abc,192,15
51382701882,ffg,73,99
51382715840,acc,90,312
51382726662,cdd,218,96
51382733370,ecf,123,18
51382741334,ccc,280,122
51382780949,dgd,65,63
51382792206,efd,112,242
51382810455,bgc,188,55
51382829272,ccb,64,52
51382832856,dag,74,123
51382858536,cfb,36,228
51382866858,gfa,234,176
51382890596,gac,53,221
51382890699,aaa,226,102
51382906108,ced,87,101
51382921557,cea,22,67
51382950753,agf,287,81
51382952364,aee,221,234
51382992686,cgg,171,15
51383003377,daf,181,67
51383004128,ccd,81,160
51383014422,gac,7,212
51383036298,efb,258,138
51383058729,dfg,187,29
51383076219,dbf,42,131
51383082621,dcc,23,233
51383086340,gad,12,5
51383144466,fab,251,151
51383155744,bec,82,17
51383175681,aef,1,256
51383208968,acf,67,97
51383211533,bfe,238,212
51383224719,egd,239,68
51383231929,aaa,258,115
51383241141,acg,220,30
51383244074,ada,91,6
51383254557,bbg,191,12
51383293935,ggb,71,191
51383296633,gaa,63,19
51383297862,gca,120,332
51383358315,ddg,32,66
51383393427,acb,210,240
51383394809,gef,142,109
51383413599,cbg,85,102
51383444356,bfc,218,37
51383470731,cgc,236,126
51383488434,bfb,180,86
51383496320,cee,117,137
51383516812,ace,199,42
51383518271,fcf,285,102
51383545800,bgb,10,180
51383551176,fbc,103,93
51383554627,gfd,76,46
51383560879,ffg,147,96
51383581199,bfd,196,55
51383587958,dcc,69,195
51383589848,aae,19,419
51383610892,aeb,128,116
51383631928,ffa,107,151
51383652645,ebf,206,20
51383665028,cdd,150,112
51383676161,acd,53,157
51383715139,aff,200,163
51383717355,ddc,207,94
51383739297,acc,192,262
51383758551,gdd,212,207
51383780031,fcb,74,266
51383791473,bdd,42,354
51383794906,ece,167,355
51383797576,bgg,226,21
51383798708,dgc,267,153
51383810692,bec,233,16
51383823703,afc,118,93
51383824069,bge,297,79
51383831096,cec,236,92
51383839442,cfc,10,197
51383857188,efa,49,159
51383863507,ega,183,5
51383865357,gfd,217,51
51383873837,cfe,33,214
51383881607,ged,158,72
51383891239,bed,138,100
51383912535,fcc,171,345
51383913104,eab,169,176
51383927026,geb,257,132
51383939437,ggc,94,71
51383956468,egc,93,5
51383974771,ead,10,51
51384061834,cdc,134,146
51384076818,bga,44,5
51384090455,gga,187,206
51384093707,dbg,199,68
51384095450,cca,284,45
51384127187,eaf,257,236
51384137013,eeg,233,220
51384141135,cdf,61,138
51384145263,bfa,264,154
51384154850,dfe,176,185
51384194736,fab,119,147
51384198688,agg,204,98
51384207769,ade,51,55
51384210397,ebd,67,38
51384217193,dbb,71,394
51384229034,ccf,247,91
51384241274,deg,226,325
51384255699,ecc,51,49
51384258204,ebc,5,313
51384259588,bca,71,30
51384270585,efd,58,254
51384270714,agd,151,91
51384277258,fbd,124,182
51384321271,aec,117,5
51384325016,gbg,215,93
51384325646,gff,5,108
51384327556,aff,1,185
51384332319,fdf,244,29
51384336358,bag,87,39
51384337605,fag,285,389
51384352058,cee,112,142
51384374177,gcd,61,152
51384388988,ccg,19,55
51384394141,afb,194,138
51384411861,ggf,56,38
51384419506,egg,57,76
51384425591,bfg,206,117
51384440316,geb,204,110
51384496351,def,253,6
51384520389,gaa,291,18
51384531874,cdg,179,108
51384562222,cad,146,67
51384584284,gea,12,70
51384586995,fed,195,136
51384603254,bee,205,170
51384616212,adb,147,59
51384619357,gbb,178,414
51384621642,dff,75,5
51384628697,dcg,111,274
51384632760,fcb,84,242
51384657112,ggg,269,92
51384657149,cge,299,336
51384702260,ddb,271,109
51384727740,ade,211,47
51384728135,dgb,286,142
51384729917,afa,138,94
51384738463,fcg,25,209
51384745482,gbe,94,311
51384757130,ace,109,39
51384770238,bea,282,86
51384786826,cac,234,252
51384797772,fad,217,118
51384808682,fgd,14,75
51384814908,ecg,257,301
51384820330,cag,184,246
51384825935,aca,100,258
51384841183,bbe,130,8
51384867905,cea,17,67
51384882065,gec,183,182
51384913774,ced,218,96
51384917437,gaf,133,144
51384931076,dee,63,31
51384933877,gec,13,158
51384958917,cgf,156,225
51384984670,ega,113,5
51384999266,egc,204,5
51385010540,bgd,111,77
51385016174,dbe,128,20
51385018226,fba,204,28
51385063924,bcd,212,225
51385079214,afe,145,25
51385110868,ffd,95,11
51385139009,dca,213,117
51385145569,fea,64,44
51385173782,gff,248,97
51385208145,eec,66,225
51385240544,ebc,33,338
51385281332,gda,37,99
51385338491,gcf,263,196
51385351945,cba,136,99
51385358355,dcb,155,247
51385368330,gea,151,71
51385379811,aed,90,21
51385380156,dfd,41,303
51385388193,bcg,258,5
51385395674,acd,230,125
51385421384,dad,46,254
51385436460,aec,18,5
51385448507,bbc,6,61
51385449536,gcb,98,52
51385470914,bbf,162,103
51385472420,fdc,235,311
51385472995,cfd,19,117
51385491995,geg,125,5
51385501881,dde,107,74
51385509384,ggg,163,98
51385512771,dcd,119,450
51385535218,cbe,48,106
51385565524,fca,244,111
51385570130,gab,105,171
51385580194,bgd,15,64
51385587029,acg,3,29
51385601269,aea,215,75
51385609069,gfb,56,132
51385630306,gbg,23,88
51385630794,dcd,153,477
51385639159,adc,31,21
51385664093,cff,26,169
51385674488,gde,128,163
51385678245,aga,268,22
51385708031,fda,96,418
51385730518,dge,284,153
51385742551,afg,109,161
51385757982,bdg,184,160
51385784567,ecd,294,373
51385787294,cag,111,287
51385796489,fae,242,36
51385814688,gda,225,111
51385822350,cgd,299,239
51385828996,abg,233,300
51385872183,cbf,268,24
51385910470,bgf,4,102
51385914396,gfg,71,93
51385930637,bca,48,24
51385955179,fee,11,87
51385956315,faa,162,174
